recording_file,word,phoneme,phoneme_index,start_time,end_time,duration,duration_ratio,gop_score,gop_gap,max_posterior_phoneme,energy_mean,error_type,label_confidence,label_source
862707b802614ba1abc9394059d852e3.wav,much,ʃ,3,19.676,19.726,0.05,0.5,-10.6899,10.4106,<pad>,0.042692,substitution,0.95,rule_based_v1
862707b802614ba1abc9394059d852e3.wav,better.,b,0,19.826,19.8963,0.0702,1.405,-13.4103,9.7533,<pad>,0.116461,substitution,0.95,rule_based_v1
862707b802614ba1abc9394059d852e3.wav,better.,ɛ,1,19.8963,19.9665,0.0702,0.878,-12.2311,12.2305,<pad>,0.016759,substitution,0.95,rule_based_v1
862707b802614ba1abc9394059d852e3.wav,better.,ɾ,2,19.9665,20.0367,0.0702,0.878,-4.1137,2.7608,<pad>,0.074891,distortion,0.576,rule_based_v1
862707b802614ba1abc9394059d852e3.wav,better.,ɚ,3,20.0367,20.107,0.0702,0.878,-6.5272,3.5621,<pad>,0.03742,substitution,0.856,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ɑ,0,0.263,0.319,0.056,0.7,-15.9976,15.9975,<pad>,0.241497,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ː,1,0.319,0.375,0.056,0.7,-0.0016,0.0,<pad>,0.126847,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ɹ,2,0.375,0.431,0.056,0.7,-6.6197,3.4495,<pad>,0.183146,substitution,0.845,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ɾ,3,0.431,0.487,0.056,0.7,-6.4607,2.8236,<pad>,0.101662,distortion,0.582,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ɪ,4,0.487,0.543,0.056,0.7,-8.7284,8.7276,<pad>,0.00511,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,f,5,0.543,0.599,0.056,0.622,-8.5258,8.5242,<pad>,0.178918,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ɪ,6,0.599,0.655,0.056,0.7,-14.0262,9.8346,<pad>,0.102016,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ʃ,7,0.655,0.711,0.056,0.56,-11.3077,6.1108,<pad>,0.061372,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,ə,8,0.711,0.767,0.056,0.933,-14.3495,14.3494,<pad>,0.11931,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Artificial,l,9,0.767,0.823,0.056,0.933,-12.351,12.3509,<pad>,0.130515,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,ɪ,0,0.883,0.9375,0.0545,0.682,-13.465,8.9068,<pad>,0.15554,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,n,1,0.9375,0.9921,0.0545,0.909,-8.9479,8.9452,<pad>,0.02789,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,t,2,0.9921,1.0466,0.0545,0.909,-5.1057,1.1773,<pad>,0.086164,distortion,0.55,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,ɛ,3,1.0466,1.1012,0.0545,0.682,-9.3012,9.2997,<pad>,0.176803,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,l,4,1.1012,1.1557,0.0545,0.909,-11.4998,5.6696,<pad>,0.097524,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,ɪ,5,1.1557,1.2103,0.0545,0.682,-13.0262,13.0254,<pad>,0.149864,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,d,6,1.2103,1.2648,0.0545,1.091,-11.4396,8.3859,l,0.046538,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,ʒ,7,1.2648,1.3194,0.0545,0.682,-13.0921,9.9803,<pad>,0.038781,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,ə,8,1.3194,1.3739,0.0545,0.909,-10.0391,10.0385,<pad>,0.073315,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,n,9,1.3739,1.4285,0.0545,0.909,-9.4318,4.8186,<pad>,0.055081,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,intelligence,s,10,1.4285,1.483,0.0545,0.545,-13.29,13.2869,<pad>,0.035332,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,is,ɪ,0,1.563,1.593,0.03,0.375,-7.8981,7.896,<pad>,0.046473,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,is,z,1,1.593,1.623,0.03,0.375,-0.1675,0.0,z,0.035122,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,t,0,1.683,1.7253,0.0423,0.706,-7.3887,2.2782,<pad>,0.057486,distortion,0.528,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,ʃ,1,1.7253,1.7677,0.0423,0.423,-10.9258,7.7154,<pad>,0.104516,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,e,2,1.7677,1.81,0.0423,0.529,-12.6122,12.6117,<pad>,0.099898,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,ɪ,3,1.81,1.8523,0.0423,0.529,-15.1538,15.1538,<pad>,0.111684,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,n,4,1.8523,1.8947,0.0423,0.706,-0.198,0.0,n,0.077969,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,d,5,1.8947,1.937,0.0423,0.847,-5.5491,2.7099,dʒ,0.060135,distortion,0.571,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,ʒ,6,1.937,1.9793,0.0423,0.529,-12.5193,12.5059,<pad>,0.130336,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,ɪ,7,1.9793,2.0217,0.0423,0.529,-7.1678,3.4654,<pad>,0.114568,substitution,0.847,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,changing,ŋ,8,2.0217,2.064,0.0423,0.605,-6.3302,2.2326,<pad>,0.115992,distortion,0.523,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,the,ð,0,2.104,2.154,0.05,0.833,-3.9872,0.0,ð,0.127558,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,the,ə,1,2.154,2.204,0.05,0.833,-8.7493,8.7487,<pad>,0.082455,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,world,w,0,2.244,2.296,0.052,1.04,-4.5949,3.731,<pad>,0.145292,substitution,0.873,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,world,ɜ,1,2.296,2.348,0.052,0.65,-13.6503,7.8884,<pad>,0.19365,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,world,ː,2,2.348,2.4,0.052,0.65,-0.0002,0.0,<pad>,0.175552,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,world,l,3,2.4,2.452,0.052,0.867,-7.2955,7.0766,<pad>,0.124325,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,world,d,4,2.452,2.504,0.052,1.04,-8.1579,7.2985,l,0.049555,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,very,v,0,2.564,2.624,0.06,0.857,-7.486,2.6092,<pad>,0.114967,distortion,0.561,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,very,ɛ,1,2.624,2.684,0.06,0.75,-14.0302,14.0301,<pad>,0.145268,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,very,ɹ,2,2.684,2.744,0.06,0.75,-6.829,4.7335,<pad>,0.141908,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,very,i,3,2.744,2.804,0.06,0.75,-7.2515,4.637,<pad>,0.108857,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,fast.,f,0,2.864,2.964,0.1,1.111,-9.022,7.5279,<pad>,0.121106,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,fast.,æ,1,2.964,3.064,0.1,1.111,-12.6293,10.8362,<pad>,0.130635,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,fast.,s,2,3.064,3.164,0.1,1.0,-12.2432,12.2431,<pad>,0.048144,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,fast.,t,3,3.164,3.264,0.1,1.667,-9.9667,8.0668,<pad>,0.033915,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Many,m,0,4.364,4.414,0.05,0.714,-7.4349,1.9552,<pad>,0.176115,distortion,0.55,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Many,ɛ,1,4.414,4.464,0.05,0.625,-5.2147,0.6215,<pad>,0.212402,correct,0.795,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Many,n,2,4.464,4.514,0.05,0.833,-4.0411,0.0,n,0.243667,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Many,i,3,4.514,4.564,0.05,0.625,-4.1666,0.5358,<pad>,0.167895,correct,0.816,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,k,0,4.644,4.6991,0.0551,0.787,-11.3029,11.3026,<pad>,0.137668,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,ʌ,1,4.6991,4.7543,0.0551,0.787,-7.7816,3.6435,<pad>,0.175338,substitution,0.864,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,m,2,4.7542,4.8094,0.0551,0.787,-7.5441,7.5112,<pad>,0.068303,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,p,3,4.8094,4.8645,0.0551,0.919,-6.8262,3.9869,m,0.084692,substitution,0.899,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,ə,4,4.8645,4.9196,0.0551,0.919,-12.3308,8.039,<pad>,0.136377,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,n,5,4.9196,4.9748,0.0551,0.919,-10.4798,7.4711,ə,0.125897,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,i,6,4.9748,5.0299,0.0551,0.689,-12.3293,9.5165,n,0.117963,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,companies,z,7,5.0299,5.085,0.0551,0.689,-12.1049,8.2326,<pad>,0.045672,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,are,ɑ,0,5.145,5.1783,0.0333,0.417,-16.7386,16.7385,<pad>,0.158704,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,are,ː,1,5.1783,5.2117,0.0333,0.417,-0.0009,0.0,<pad>,0.124616,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,are,ɹ,2,5.2117,5.245,0.0333,0.417,-6.7889,6.7875,<pad>,0.130719,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,ɪ,0,5.285,5.3425,0.0575,0.719,-13.9478,8.8206,<pad>,0.162685,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,n,1,5.3425,5.4,0.0575,0.958,-7.7328,7.7202,<pad>,0.035272,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,v,2,5.4,5.4575,0.0575,0.821,-7.051,1.2318,<pad>,0.177541,distortion,0.55,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,ɛ,3,5.4575,5.515,0.0575,0.719,-5.3558,0.0577,<pad>,0.105124,correct,0.936,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,s,4,5.515,5.5725,0.0575,0.575,-11.2797,11.2795,<pad>,0.040268,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,t,5,5.5725,5.63,0.0575,0.958,-10.0764,10.0751,<pad>,0.051276,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,ɪ,6,5.63,5.6875,0.0575,0.719,-12.1344,7.831,s,0.158185,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,investing,ŋ,7,5.6875,5.745,0.0575,0.821,-16.1814,16.1799,<pad>,0.129725,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,heavily,h,0,5.825,5.8917,0.0667,1.111,-10.7927,7.7539,<pad>,0.112999,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,heavily,ɛ,1,5.8917,5.9583,0.0667,0.833,-10.7115,10.7106,<pad>,0.145638,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,heavily,v,2,5.9583,6.025,0.0667,0.952,-7.7274,4.766,<pad>,0.078886,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,heavily,i,3,6.025,6.0917,0.0667,0.833,-12.4714,10.6331,<pad>,0.114959,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,heavily,l,4,6.0917,6.1583,0.0667,1.111,-6.7417,4.7956,<pad>,0.077506,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,heavily,i,5,6.1583,6.225,0.0667,0.833,-7.0005,4.5616,<pad>,0.06477,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,in,ɪ,0,6.285,6.325,0.04,0.5,-13.2792,13.2787,<pad>,0.122391,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,in,n,1,6.325,6.365,0.04,0.667,-1.7182,0.0,n,0.143217,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,machine,m,0,6.405,6.4617,0.0567,0.81,-9.0074,5.567,<pad>,0.097188,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,machine,ə,1,6.4617,6.5183,0.0567,0.944,-10.4256,10.4254,<pad>,0.057928,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,machine,ʃ,2,6.5183,6.575,0.0567,0.567,-6.6211,1.6728,<pad>,0.054998,distortion,0.55,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,machine,i,3,6.575,6.6317,0.0567,0.708,-13.5065,13.5064,<pad>,0.089084,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,machine,ː,4,6.6317,6.6883,0.0567,0.708,-0.0002,0.0,<pad>,0.104021,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,machine,n,5,6.6883,6.745,0.0567,0.944,-12.0767,7.4358,<pad>,0.147621,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,learning,l,0,6.785,6.8317,0.0467,0.778,-4.1771,0.6274,<pad>,0.166395,correct,0.793,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,learning,ɜ,1,6.8317,6.8783,0.0467,0.583,-13.2854,7.9171,<pad>,0.141431,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,learning,ː,2,6.8783,6.925,0.0467,0.583,-0.0001,0.0,<pad>,0.158059,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,learning,n,3,6.925,6.9717,0.0467,0.778,-5.2672,3.5001,<pad>,0.135327,substitution,0.85,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,learning,ɪ,4,6.9717,7.0183,0.0467,0.583,-6.0175,1.8303,n,0.128757,distortion,0.55,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,learning,ŋ,5,7.0183,7.065,0.0467,0.667,-14.7221,14.7221,<pad>,0.133548,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,and,æ,0,7.165,7.1983,0.0333,0.37,-14.5016,14.5016,<pad>,0.108548,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,and,n,1,7.1983,7.2317,0.0333,0.556,-5.5487,5.5446,<pad>,0.154295,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,and,d,2,7.2317,7.265,0.0333,0.667,-8.1345,7.9739,n,0.110182,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,ɔ,0,7.345,7.401,0.056,0.7,-17.0341,17.034,<pad>,0.148803,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,ː,1,7.401,7.457,0.056,0.7,-0.0389,-3.4263,<pad>,0.125798,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,ɾ,2,7.457,7.513,0.056,0.7,-7.6584,4.5691,<pad>,0.117807,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,ə,3,7.513,7.569,0.056,0.933,-9.1161,9.1156,<pad>,0.14518,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,m,4,7.569,7.625,0.056,0.8,-6.1164,0.5446,<pad>,0.11206,correct,0.814,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,e,5,7.625,7.681,0.056,0.7,-10.8509,6.5321,<pad>,0.095235,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,ɪ,6,7.681,7.737,0.056,0.7,-13.8257,13.8257,<pad>,0.06872,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,ʃ,7,7.737,7.793,0.056,0.56,-15.8458,15.8456,<pad>,0.052054,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,ə,8,7.793,7.849,0.056,0.933,-14.0496,14.0495,<pad>,0.042826,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,automation.,n,9,7.849,7.905,0.056,0.933,-11.7849,6.5466,<pad>,0.026409,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,"However,",h,0,8.886,8.9527,0.0667,1.111,-6.9077,3.241,<pad>,0.139451,substitution,0.824,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,"However,",a,1,8.9527,9.0193,0.0667,0.833,-13.8555,13.8555,<pad>,0.140835,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,"However,",ʊ,2,9.0193,9.086,0.0667,0.833,-12.1218,11.965,<pad>,0.248121,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,"However,",ɛ,3,9.086,9.1527,0.0667,0.833,-9.3315,6.0212,<pad>,0.166206,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,"However,",v,4,9.1527,9.2193,0.0667,0.952,-8.826,5.313,<pad>,0.089024,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,"However,",ɚ,5,9.2193,9.286,0.0667,0.833,-8.0474,5.4693,<pad>,0.11315,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,it,ɪ,0,9.546,9.576,0.03,0.375,-10.866,10.8659,<pad>,0.13967,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,it,t,1,9.576,9.606,0.03,0.5,-6.0892,6.0773,<pad>,0.044608,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,is,ɪ,0,9.666,9.716,0.05,0.625,-9.2,9.1955,<pad>,0.095232,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,is,z,1,9.716,9.766,0.05,0.625,-3.03,0.0,z,0.054759,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,ɪ,0,9.826,9.868,0.042,0.525,-9.9558,9.6387,m,0.120922,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,m,1,9.868,9.91,0.042,0.6,-10.8969,10.8957,<pad>,0.00681,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,p,2,9.91,9.952,0.042,0.7,-6.0784,1.1732,<pad>,0.014344,distortion,0.55,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,ɔ,3,9.952,9.994,0.042,0.525,-8.8812,2.4608,<pad>,0.227263,distortion,0.546,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,ː,4,9.994,10.036,0.042,0.525,-0.0,0.0,<pad>,0.270097,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,ɹ,5,10.036,10.078,0.042,0.525,-9.4954,9.4948,<pad>,0.086748,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,t,6,10.078,10.12,0.042,0.7,-4.436,4.4045,<pad>,0.002776,substitution,0.94,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,ə,7,10.12,10.162,0.042,0.7,-7.2805,5.2062,t,0.091535,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,n,8,10.162,10.204,0.042,0.7,-3.7041,0.0412,<pad>,0.122133,correct,0.94,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,important,t,9,10.204,10.246,0.042,0.7,-2.0775,0.1234,<pad>,0.048875,correct,0.919,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,to,t,0,10.286,10.3193,0.0333,0.556,-6.7034,6.7006,<pad>,0.051488,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,to,u,1,10.3193,10.3527,0.0333,0.417,-11.6893,11.6825,<pad>,0.14325,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,to,ː,2,10.3527,10.386,0.0333,0.417,-0.118,0.0,ə,0.103398,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,use,j,0,10.526,10.556,0.03,0.6,-12.4733,12.4731,<pad>,0.094922,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,use,u,1,10.556,10.586,0.03,0.375,-10.2878,10.2876,<pad>,0.096421,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,use,ː,2,10.586,10.616,0.03,0.375,-0.0004,0.0,<pad>,0.054143,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,use,s,3,10.616,10.646,0.03,0.3,-10.9836,10.9829,<pad>,0.039119,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,these,ð,0,10.706,10.746,0.04,0.667,-7.661,2.7531,<pad>,0.108858,distortion,0.575,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,these,i,1,10.746,10.786,0.04,0.5,-7.1377,2.6424,<pad>,0.160188,distortion,0.564,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,these,ː,2,10.786,10.826,0.04,0.5,-0.0021,0.0,<pad>,0.062128,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,these,z,3,10.826,10.866,0.04,0.5,-4.5072,0.0,z,0.033994,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,t,0,10.906,10.9628,0.0567,0.946,-4.2201,0.0,t,0.059596,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,ɛ,1,10.9628,11.0195,0.0567,0.709,-5.0997,0.0,ɛ,0.130888,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,k,2,11.0195,11.0762,0.0567,0.811,-11.9118,11.9118,<pad>,0.011478,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,n,3,11.0762,11.133,0.0567,0.946,-12.8596,12.8595,<pad>,0.07234,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,ɑ,4,11.133,11.1898,0.0567,0.709,-13.676,9.9654,<pad>,0.15033,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,ː,5,11.1898,11.2465,0.0567,0.709,-0.0103,-2.4359,n,0.138472,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,l,6,11.2465,11.3032,0.0567,0.946,-8.4976,6.0668,<pad>,0.089583,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,ə,7,11.3032,11.36,0.0567,0.946,-12.7837,12.7694,<pad>,0.127835,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,d,8,11.36,11.4167,0.0567,1.135,-12.9324,12.9319,<pad>,0.038437,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,ʒ,9,11.4168,11.4735,0.0567,0.709,-16.2618,12.1232,<pad>,0.067094,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,i,10,11.4735,11.5302,0.0567,0.709,-10.9419,7.4224,<pad>,0.095362,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,technologies,z,11,11.5302,11.587,0.0567,0.709,-13.6418,13.6412,<pad>,0.042963,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,ɹ,0,11.647,11.7003,0.0533,0.667,-3.8922,0.0,ɹ,0.128916,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,ᵻ,1,11.7003,11.7537,0.0533,0.667,-14.5357,14.5356,<pad>,0.048671,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,s,2,11.7537,11.807,0.0533,0.533,-3.4007,0.0,s,0.02271,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,p,3,11.807,11.8603,0.0533,0.889,-11.5526,11.5523,<pad>,0.125668,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,ɑ,4,11.8603,11.9137,0.0533,0.667,-15.6939,11.2409,<pad>,0.146606,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,ː,5,11.9137,11.967,0.0533,0.667,-0.3068,-4.0622,<pad>,0.103295,correct,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,n,6,11.967,12.0203,0.0533,0.889,-12.9814,12.9814,<pad>,0.050794,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,s,7,12.0203,12.0737,0.0533,0.533,-14.5177,14.5174,<pad>,0.045874,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,ᵻ,8,12.0737,12.127,0.0533,0.667,-15.1988,12.8888,n,0.083923,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,b,9,12.127,12.1803,0.0533,1.067,-13.1993,13.1631,s,0.028117,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,ə,10,12.1803,12.2337,0.0533,0.889,-8.7172,8.7161,<pad>,0.0416,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,responsible.,l,11,12.2337,12.287,0.0533,0.889,-10.4537,6.7684,<pad>,0.020855,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Sometimes,s,0,13.367,13.422,0.055,0.55,-8.163,8.1627,<pad>,0.147753,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Sometimes,ʌ,1,13.422,13.477,0.055,0.786,-7.1227,2.9805,<pad>,0.205692,distortion,0.598,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Sometimes,m,2,13.477,13.532,0.055,0.786,-11.9274,11.9274,<pad>,0.254471,substitution,0.95,rule_based_v1
b694765506bb4805a133bde0488d161a.wav,Sometimes,t,3,13.532,13.587,0.055,0.917,-9.7405,8.0015,m,0.076245,substitution,0.95,rule_based_v1
